ZONE T="011 TC1 <greek>a<\greek> = 10<math>0<\math>"
 814000 20.828957   1.248942 0.153314 -0.115617 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 815000 20.854145   1.249191 0.153574 -0.115887 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 816000 20.879243   1.249383 0.153403 -0.116234 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 817000 20.905948   1.249994 0.153448 -0.116447 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 818000 20.930957   1.250640 0.153075 -0.116151 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 819000 20.957663   1.251069 0.153022 -0.116381 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 820000 20.983297   1.251375 0.153011 -0.116329 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 821000 21.008573   1.251416 0.153268 -0.116218 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 822000 21.035636   1.251848 0.153244 -0.116103 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 823000 21.061270   1.252135 0.153075 -0.116040 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 824000 21.086458   1.251655 0.152882 -0.116239 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 825000 21.112181   1.251575 0.152850 -0.116198 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 826000 21.138529   1.251251 0.152795 -0.115716 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 827000 21.164521   1.251267 0.152653 -0.115478 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 828000 21.189797   1.251666 0.152766 -0.116085 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 829000 21.214449   1.250956 0.152745 -0.115611 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 830000 21.241065   1.250293 0.152721 -0.115720 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 831000 21.266074   1.250695 0.152928 -0.116081 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 832000 21.291529   1.251168 0.153161 -0.115871 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 833000 21.316091   1.250520 0.153110 -0.115367 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
